idx_in_subset,query_name,AP_modelA,AP_modelB,AP_max,chosen_model
928,0405_c019_00064340_0.jpg,0.7991098785925672,0.3447943792691482,0.7991098785925672,A
929,0416_c001_00019975_0.jpg,0.9871001184968874,0.014047712871712751,0.9871001184968874,A
930,0416_c012_00020440_0.jpg,0.9762756899973123,0.4539069659344031,0.9762756899973123,A
931,0416_c013_00020300_0.jpg,0.8614417888813807,0.45059528424295714,0.8614417888813807,A
932,0416_c014_00022380_0.jpg,0.9548248836375174,0.3628197475679149,0.9548248836375174,A
933,0416_c015_00022250_0.jpg,0.7948545470080194,0.3501212123540478,0.7948545470080194,A
934,0416_c016_00023795_0.jpg,0.9713244430661376,0.389273140834147,0.9713244430661376,A
935,0416_c017_00021215_0.jpg,0.8957281932337613,0.4635033248077763,0.8957281932337613,A
936,0416_c019_00021555_0.jpg,0.9172491254056538,0.45166436079304606,0.9172491254056538,A
937,0417_c003_00088715_0.jpg,0.9279040404040405,0.36306432235128994,0.9279040404040405,A
938,0417_c004_00088660_0.jpg,0.4860363965862687,0.005841129639938613,0.4860363965862687,A
939,0417_c010_00088045_0.jpg,0.9935897435897436,0.31116455819939376,0.9935897435897436,A
940,0418_c012_00006110_0.jpg,0.32047619047619047,0.6453968253968253,0.6453968253968253,B
941,0418_c013_00006005_0.jpg,0.33680697957013744,0.4938853417114286,0.4938853417114286,B
942,0420_c003_00063645_0.jpg,1.0,0.3905475516420925,1.0,A
943,0420_c004_00063505_1.jpg,0.9186041812290475,0.14305092729407506,0.9186041812290475,A
944,0420_c006_00064075_1.jpg,0.9694971180611913,0.2939673991968134,0.9694971180611913,A
945,0420_c008_00063425_0.jpg,0.9943290402285315,0.49593231944879407,0.9943290402285315,A
946,0420_c009_00063480_0.jpg,1.0,0.5520758112980251,1.0,A
947,0420_c010_00064065_0.jpg,1.0,0.16879608352301367,1.0,A
948,0420_c011_00064055_0.jpg,0.9707305491440118,0.3057122449009383,0.9707305491440118,A
949,0421_c001_00064115_0.jpg,0.9914331716790756,0.24779069951569888,0.9914331716790756,A
950,0421_c002_00064765_0.jpg,1.0,0.4465781689615369,1.0,A
951,0421_c012_00062860_0.jpg,1.0,0.39354416303894085,1.0,A
952,0421_c013_00062920_0.jpg,0.9926292058819157,0.5500464943379211,0.9926292058819157,A
953,0421_c014_00060810_0.jpg,0.9928079112975727,0.3762935370630741,0.9928079112975727,A
954,0421_c015_00060860_0.jpg,1.0,0.4060988773689574,1.0,A
955,0421_c016_00060530_0.jpg,0.997836879432624,0.3256456341050124,0.997836879432624,A
956,0421_c017_00062205_0.jpg,1.0,0.29011981357343053,1.0,A
957,0421_c019_00061820_0.jpg,1.0,0.5017558250989973,1.0,A
958,0427_c003_00006615_1.jpg,0.9796740626074992,0.006840745452048219,0.9796740626074992,A
959,0427_c005_00007295_0.jpg,0.9895953479430989,0.034551181746916335,0.9895953479430989,A
960,0427_c007_00007385_0.jpg,1.0,0.017351688633567397,1.0,A
961,0427_c008_00006890_0.jpg,0.9901133786848073,0.09556868704637142,0.9901133786848073,A
962,0427_c009_00006790_0.jpg,1.0,0.08413851210621164,1.0,A
963,0446_c001_00066450_0.jpg,1.0,0.3666528007126368,1.0,A
964,0446_c002_00066995_0.jpg,1.0,0.4390067871291774,1.0,A
965,0446_c003_00070100_0.jpg,1.0,0.42918484826143544,1.0,A
966,0446_c004_00070105_0.jpg,1.0,0.3210793936142536,1.0,A
967,0446_c006_00069300_0.jpg,0.9999430394167236,0.16126832195388835,0.9999430394167236,A
968,0446_c010_00069440_0.jpg,1.0,0.40264183162497263,1.0,A
969,0446_c011_00069290_0.jpg,1.0,0.37803104398560183,1.0,A
970,0446_c012_00064260_0.jpg,1.0,0.7123955518213108,1.0,A
971,0446_c013_00065950_0.jpg,1.0,0.31644080810276654,1.0,A
972,0446_c014_00006235_0.jpg,1.0,0.4220631614637348,1.0,A
973,0446_c015_00033070_0.jpg,1.0,0.30223302294415666,1.0,A
974,0446_c016_00041835_0.jpg,1.0,0.4456354080775869,1.0,A
975,0446_c017_00007230_0.jpg,1.0,0.47766525271370563,1.0,A
976,0446_c018_00043225_0.jpg,1.0,0.4012726668046274,1.0,A
977,0446_c019_00006935_0.jpg,1.0,0.5477547696454491,1.0,A
978,0450_c003_00049530_0.jpg,1.0,0.04034808148492904,1.0,A
979,0450_c008_00049790_0.jpg,1.0,0.05377617143330118,1.0,A
980,0450_c009_00049760_0.jpg,1.0,0.05322262984544002,1.0,A
981,0456_c014_00009165_0.jpg,1.0,0.026051500147476963,1.0,A
982,0456_c015_00008975_0.jpg,1.0,0.4990907788100807,1.0,A
983,0456_c015_00008980_0.jpg,1.0,0.23857024770546947,1.0,A
984,0456_c016_00010490_0.jpg,1.0,0.29499610374996715,1.0,A
985,0456_c019_00000160_0.jpg,1.0,0.22848337287583198,1.0,A
986,0461_c001_00015010_0.jpg,0.8972601812176371,0.005104487175351262,0.8972601812176371,A
987,0461_c012_00015555_0.jpg,1.0,0.2067892940600213,1.0,A
988,0461_c013_00015435_0.jpg,0.9814930920978974,0.1878547009723957,0.9814930920978974,A
989,0461_c014_00017305_0.jpg,0.9981904607573056,0.0262739712978436,0.9981904607573056,A
990,0461_c015_00017165_0.jpg,0.9982683982683983,0.25896329264598755,0.9982683982683983,A
991,0461_c016_00018425_0.jpg,0.9981904607573056,0.1228957596637686,0.9981904607573056,A
992,0461_c017_00016310_0.jpg,1.0,0.2784417769518766,1.0,A
993,0467_c003_00057085_0.jpg,0.5415961529642046,0.24102099131199858,0.5415961529642046,A
994,0467_c005_00057805_0.jpg,0.5363879408959417,0.2624561372026641,0.5363879408959417,A
995,0467_c007_00057885_0.jpg,0.2225164444294153,0.3368267841863139,0.3368267841863139,B
996,0467_c008_00057345_0.jpg,0.5673693621789838,0.21575132142256437,0.5673693621789838,A
997,0467_c009_00057295_0.jpg,0.5913038767533505,0.2816823367060505,0.5913038767533505,A
998,0467_c014_00014430_0.jpg,0.6064006144680469,0.40941559515482473,0.6064006144680469,A
999,0467_c015_00014570_0.jpg,0.5509706154922621,0.45384594093533653,0.5509706154922621,A
1000,0467_c016_00011505_0.jpg,0.7488336418374875,0.4570814054839729,0.7488336418374875,A
1001,0467_c017_00015665_0.jpg,0.5585443409020271,0.4427959897138745,0.5585443409020271,A
1002,0467_c019_00015285_0.jpg,0.6458476615554303,0.458550195526587,0.6458476615554303,A
1003,0473_c001_00005555_0.jpg,0.1870517019096745,0.32792906877671574,0.32792906877671574,B
1004,0473_c003_00030835_1.jpg,0.5050839790566529,0.3450735817969873,0.5050839790566529,A
1005,0473_c004_00030820_0.jpg,0.4809043571156875,0.32607355604433935,0.4809043571156875,A
1006,0473_c006_00030395_0.jpg,0.41360357803401204,0.50257812292773,0.50257812292773,B
1007,0473_c008_00031000_0.jpg,0.6242690176725856,0.25284643218333813,0.6242690176725856,A
1008,0473_c009_00030970_0.jpg,0.5341784466262062,0.3082939786429149,0.5341784466262062,A
1009,0473_c010_00030540_0.jpg,0.6519591824450719,0.547857079788146,0.6519591824450719,A
1010,0473_c011_00030345_0.jpg,0.421554329779156,0.42103726836398997,0.421554329779156,A
1011,0473_c012_00005170_0.jpg,0.7045016957970078,0.1704605093723315,0.7045016957970078,A
1012,0473_c013_00005205_0.jpg,0.8450238279172881,0.051077999056830595,0.8450238279172881,A
1013,0473_c017_00004770_0.jpg,0.729858895622793,0.5318737014420662,0.729858895622793,A
1014,0473_c019_00004560_0.jpg,0.27065633113642884,0.47229521668362734,0.47229521668362734,B
1015,0476_c001_00014135_0.jpg,0.9038502819781892,0.02185796542356994,0.9038502819781892,A
1016,0476_c002_00014855_0.jpg,0.9991408021541951,0.017069225658477793,0.9991408021541951,A
1017,0476_c006_00017355_1.jpg,0.9837178680955032,0.04510722784453618,0.9837178680955032,A
1018,0476_c012_00012070_0.jpg,0.9426665714571216,0.04991515132789057,0.9426665714571216,A
1019,0476_c013_00012130_0.jpg,0.9969098750611356,0.45206352810283024,0.9969098750611356,A
1020,0476_c014_00010440_0.jpg,0.9926196042326705,0.08956701130350589,0.9926196042326705,A
1021,0476_c015_00010460_1.jpg,0.9991666666666666,0.3032974197062394,0.9991666666666666,A
1022,0476_c016_00010230_0.jpg,0.9978730641192648,0.15989530388929044,0.9978730641192648,A
1023,0476_c017_00011405_0.jpg,0.9955090809908868,0.12981076980113124,0.9955090809908868,A
1024,0476_c019_00011135_0.jpg,1.0,0.3606115524740727,1.0,A
1025,0477_c001_00019410_1.jpg,0.9249229542700618,0.12957225701254266,0.9249229542700618,A
1026,0477_c002_00019730_1.jpg,0.9104366641858945,0.024472595673296606,0.9104366641858945,A
1027,0477_c003_00060110_0.jpg,0.9159165727118415,0.10777698172726072,0.9159165727118415,A
1028,0477_c004_00060040_0.jpg,0.9071014843059322,0.08720384860894981,0.9071014843059322,A
1029,0477_c005_00060760_1.jpg,0.31474457583158455,0.12134277116709857,0.31474457583158455,A
1030,0477_c006_00059215_1.jpg,0.8716994457314788,0.04880889224502132,0.8716994457314788,A
1031,0477_c007_00060835_0.jpg,0.13479017511499453,0.15407389872983066,0.15407389872983066,B
1032,0477_c008_00060365_0.jpg,0.4733543541138676,0.07186246113954813,0.4733543541138676,A
1033,0477_c009_00060320_0.jpg,0.9391286481866562,0.048668370411606335,0.9391286481866562,A
1034,0477_c010_00059440_0.jpg,0.9079566333340529,0.05115961717213918,0.9079566333340529,A
1035,0477_c011_00059260_0.jpg,0.8905523387233518,0.03632080023302194,0.8905523387233518,A
1036,0477_c012_00019305_0.jpg,0.7083498593000124,0.1277042046837837,0.7083498593000124,A
1037,0477_c013_00019320_0.jpg,0.9181207640298555,0.08179507288388978,0.9181207640298555,A
1038,0477_c014_00018055_0.jpg,0.8137738258682345,0.07999218862765606,0.8137738258682345,A
1039,0477_c015_00018040_0.jpg,0.8883120839049179,0.029373530853521606,0.8883120839049179,A
1040,0477_c016_00017835_0.jpg,0.8693860764639141,0.04633838276561503,0.8693860764639141,A
1041,0477_c019_00018545_0.jpg,0.8731587848136686,0.03136018294071792,0.8731587848136686,A
1042,0480_c001_00022180_0.jpg,0.6759360801407179,0.37138721971053695,0.6759360801407179,A
1043,0480_c012_00020345_0.jpg,0.560114996065812,0.209717536191079,0.560114996065812,A
1044,0480_c013_00020385_0.jpg,0.6123899073008808,0.44338004621952726,0.6123899073008808,A
1045,0480_c014_00018625_0.jpg,0.7995859212742504,0.31099166047712257,0.7995859212742504,A
1046,0480_c015_00018640_0.jpg,0.6369066117401098,0.39219458855138517,0.6369066117401098,A
1047,0480_c016_00018315_0.jpg,0.5191383597557089,0.37753560543639647,0.5191383597557089,A
1048,0480_c017_00019710_0.jpg,0.614057280684184,0.37532918374904123,0.614057280684184,A
1049,0480_c019_00019365_0.jpg,0.5645288599452405,0.35599669389013183,0.5645288599452405,A
1050,0482_c001_00045870_0.jpg,0.6077384835134898,0.7686057862214727,0.7686057862214727,B
1051,0482_c002_00049855_0.jpg,0.6911070868428189,0.7097698603113357,0.7097698603113357,B
1052,0482_c003_00053940_1.jpg,0.7458789689303882,0.7303923172422464,0.7458789689303882,A
1053,0482_c004_00053910_0.jpg,0.6389619276208707,0.6875258342155675,0.6875258342155675,B
1054,0482_c005_00054705_0.jpg,0.7914199170111442,0.703933008400962,0.7914199170111442,A
1055,0482_c006_00052845_0.jpg,0.5106193477062582,0.7023850364370401,0.7023850364370401,B
1056,0482_c007_00054845_0.jpg,0.785823578561248,0.6820072080804355,0.785823578561248,A
1057,0482_c008_00054190_0.jpg,0.7072371437665933,0.8113055812592693,0.8113055812592693,B
1058,0482_c009_00054140_0.jpg,0.7938617109763628,0.7283364348536681,0.7938617109763628,A
1059,0482_c010_00053005_0.jpg,0.7272814534489442,0.7585348078413771,0.7585348078413771,B
1060,0482_c011_00052840_0.jpg,0.490070189529275,0.6301730128031104,0.6301730128031104,B
1061,0485_c003_00050580_1.jpg,0.6887389142550491,0.7507590296739282,0.7507590296739282,B
1062,0485_c004_00050570_0.jpg,0.16831561002025067,0.46307908454316116,0.46307908454316116,B
1063,0485_c005_00051180_1.jpg,0.6568364230126367,0.7719650991011684,0.7719650991011684,B
1064,0485_c008_00050780_0.jpg,0.6033798120683874,0.8513687158605666,0.8513687158605666,B
1065,0485_c009_00050760_0.jpg,0.4824066510599603,0.6980026529253102,0.6980026529253102,B
1066,0485_c010_00050170_0.jpg,0.8043510035725063,0.21902584449999132,0.8043510035725063,A
1067,0486_c002_00038210_0.jpg,0.9174818985837406,0.2516214991665991,0.9174818985837406,A
1068,0486_c003_00039780_0.jpg,0.890488771074419,0.2510437691716335,0.890488771074419,A
1069,0486_c004_00039780_0.jpg,0.9313035514470708,0.09697000445746004,0.9313035514470708,A
1070,0486_c005_00040620_0.jpg,0.9565139667260619,0.14742080440922434,0.9565139667260619,A
1071,0486_c006_00038990_0.jpg,0.7800781518061559,0.3184574118175529,0.7800781518061559,A
1072,0486_c007_00040755_0.jpg,0.6940484562832682,0.2537001796727608,0.6940484562832682,A
1073,0486_c008_00040095_0.jpg,0.6126576536045724,0.2833107599430419,0.6126576536045724,A
1074,0486_c009_00040075_0.jpg,0.8974670471345154,0.11196756766367273,0.8974670471345154,A
1075,0486_c010_00039135_0.jpg,0.8072865788790465,0.24805321046930018,0.8072865788790465,A
1076,0486_c011_00038910_0.jpg,0.8251475726476013,0.19701348913949718,0.8251475726476013,A
1077,0486_c014_00074890_0.jpg,0.9560875568235199,0.023681075629976078,0.9560875568235199,A
1078,0486_c015_00075090_1.jpg,0.9887969210408738,0.0753320918960748,0.9887969210408738,A
1079,0486_c016_00074625_0.jpg,0.9589813026453324,0.31006244764066376,0.9589813026453324,A
1080,0489_c002_00076095_0.jpg,0.9081890185962279,0.13768560807643027,0.9081890185962279,A
1081,0489_c003_00084675_0.jpg,0.9077516589177231,0.3554316933047007,0.9077516589177231,A
1082,0489_c004_00084680_0.jpg,0.6842121460196908,0.294886650673491,0.6842121460196908,A
1083,0489_c005_00085585_1.jpg,0.9776188756004266,0.05667940019425944,0.9776188756004266,A
1084,0489_c006_00076970_0.jpg,0.7663051965392279,0.35992414297084807,0.7663051965392279,A
1085,0489_c007_00085705_0.jpg,0.926981258224431,0.03877275305691045,0.926981258224431,A
1086,0489_c008_00084940_0.jpg,0.8815423117980151,0.07480139243612756,0.8815423117980151,A
1087,0489_c009_00084905_0.jpg,0.9609755296325908,0.05976965241853278,0.9609755296325908,A
1088,0489_c010_00077140_0.jpg,0.916392116443997,0.44198976414070845,0.916392116443997,A
1089,0489_c011_00076975_0.jpg,0.7530627161047492,0.31944644055332827,0.7530627161047492,A
1090,0494_c002_00022665_0.jpg,1.0,0.07207452452555363,1.0,A
1091,0494_c003_00021505_1.jpg,1.0,0.027589035844746965,1.0,A
1092,0494_c004_00021435_1.jpg,1.0,0.0048501382481643185,1.0,A
1093,0494_c006_00022070_0.jpg,1.0,0.16924965711905246,1.0,A
1094,0494_c010_00022045_0.jpg,0.9989247311827957,0.050184513998743824,0.9989247311827957,A
1095,0494_c011_00022030_1.jpg,1.0,0.11262410371935806,1.0,A
1096,0507_c002_00051790_0.jpg,0.9790873386998007,0.10722726064821231,0.9790873386998007,A
1097,0507_c003_00055800_0.jpg,0.9745335409621838,0.1978244283901883,0.9745335409621838,A
1098,0507_c004_00055800_0.jpg,0.804330904106148,0.112143968350628,0.804330904106148,A
1099,0507_c006_00055085_0.jpg,0.8703583498102772,0.1754611410534678,0.8703583498102772,A
1100,0507_c008_00056090_0.jpg,0.943387123956197,0.12425555555835838,0.943387123956197,A
1101,0507_c009_00056020_0.jpg,0.9392635825565483,0.06776030177253471,0.9392635825565483,A
1102,0507_c010_00055220_0.jpg,0.9837596582666476,0.2266953264441026,0.9837596582666476,A
1103,0507_c011_00055080_0.jpg,0.8367337526647989,0.18882048818576713,0.8367337526647989,A
1104,0510_c002_00031940_1.jpg,0.547059337022382,0.8814415608696723,0.8814415608696723,B
1105,0510_c003_00030245_0.jpg,0.37748897933007736,0.7918921119341988,0.7918921119341988,B
1106,0510_c004_00030145_0.jpg,0.36918194567970697,0.8553341843696189,0.8553341843696189,B
1107,0510_c006_00031090_1.jpg,0.5228368889728137,0.9002413206704051,0.9002413206704051,B
1108,0510_c008_00029985_0.jpg,0.7006683001045744,0.9421282732208441,0.9421282732208441,B
1109,0510_c009_00030045_0.jpg,0.5941509460119344,0.9187705194566647,0.9187705194566647,B
1110,0510_c010_00030855_1.jpg,0.49806764453575725,0.7031438085596328,0.7031438085596328,B
1111,0510_c011_00031060_0.jpg,0.49988908473157356,0.9204784494379107,0.9204784494379107,B
1112,0515_c014_00056685_0.jpg,0.9989177489177489,0.32185190699932475,0.9989177489177489,A
1113,0515_c015_00054210_0.jpg,0.9343490704106405,0.06325569480858985,0.9343490704106405,A
1114,0515_c016_00056980_0.jpg,0.9952629752188652,0.19183842884088068,0.9952629752188652,A
1115,0515_c017_00055325_0.jpg,0.8921290161787869,0.04905879872805271,0.8921290161787869,A
1116,0515_c019_00055070_0.jpg,0.9962979921313254,0.09815375804220909,0.9962979921313254,A
1117,0518_c014_00044550_0.jpg,0.9595345962139131,0.10941927005239141,0.9595345962139131,A
1118,0518_c015_00044535_0.jpg,0.9334561499920767,0.5975355994890165,0.9334561499920767,A
1119,0518_c016_00044315_0.jpg,0.98751695453521,0.6403046424986258,0.98751695453521,A
1120,0518_c017_00046080_0.jpg,0.9189477770049983,0.13134508024694266,0.9189477770049983,A
1121,0518_c018_00046755_0.jpg,0.8281748579488118,0.692950019997711,0.8281748579488118,A
1122,0518_c019_00045545_0.jpg,1.0,0.7763476698689131,1.0,A
1123,0522_c002_00037025_0.jpg,0.998024728907637,0.07829715760507389,0.998024728907637,A
1124,0522_c003_00039630_1.jpg,0.9997267759562842,0.15945752374248037,0.9997267759562842,A
1125,0522_c004_00039575_1.jpg,1.0,0.04721235580736993,1.0,A
1126,0522_c006_00038790_0.jpg,0.9767333751425765,0.32024502135907545,0.9767333751425765,A
1127,0522_c010_00039000_0.jpg,0.9991845878136201,0.23149586769561872,0.9991845878136201,A
1128,0522_c011_00038715_0.jpg,0.9889308332689443,0.18574168537723984,0.9889308332689443,A
1129,0541_c001_00055075_0.jpg,0.664012291273625,0.8339197267110025,0.8339197267110025,B
1130,0541_c002_00053275_0.jpg,0.5757790994109173,0.9871552929398014,0.9871552929398014,B
1131,0541_c003_00051305_0.jpg,0.70949193011431,0.9599204759353827,0.9599204759353827,B
1132,0541_c004_00051185_0.jpg,0.629129104902936,0.8417112150367375,0.8417112150367375,B
1133,0541_c006_00051895_0.jpg,0.6063625985668283,0.7512502295093931,0.7512502295093931,B
1134,0541_c008_00051050_0.jpg,0.7060591884259971,0.9780181135590383,0.9780181135590383,B
1135,0541_c009_00051135_0.jpg,0.6924034710183855,0.9616323154081713,0.9616323154081713,B
1136,0541_c010_00051880_0.jpg,0.6809182040506899,0.9673709288465788,0.9673709288465788,B
1137,0541_c011_00051890_0.jpg,0.6169841495206888,0.776955800604302,0.776955800604302,B
1138,0541_c013_00055810_0.jpg,0.7532801805955088,0.9882751907428031,0.9882751907428031,B
1139,0543_c002_00001550_0.jpg,1.0,0.43375392247596106,1.0,A
1140,0543_c003_00000355_0.jpg,0.9877509468461618,0.3745060194306139,0.9877509468461618,A
1141,0543_c004_00000215_0.jpg,0.9875997213664889,0.3515279615591067,0.9875997213664889,A
1142,0543_c006_00000920_1.jpg,0.8947279815935032,0.29936094784429157,0.8947279815935032,A
1143,0543_c008_00000120_0.jpg,0.9977701354007974,0.2895993410621667,0.9977701354007974,A
1144,0543_c009_00000135_0.jpg,0.995035728114534,0.09816687075802082,0.995035728114534,A
1145,0543_c010_00000850_0.jpg,1.0,0.3455418718023816,1.0,A
1146,0543_c011_00000875_0.jpg,0.9363545322328095,0.3407095198135454,0.9363545322328095,A
1147,0545_c002_00017280_0.jpg,0.9906280713648642,0.23384947433449554,0.9906280713648642,A
1148,0545_c003_00015105_0.jpg,0.9807725561328671,0.40235951089134425,0.9807725561328671,A
1149,0545_c004_00014955_0.jpg,0.8493098672817472,0.18444750208097013,0.8493098672817472,A
1150,0545_c006_00015685_0.jpg,0.8507201660713635,0.24857415332892627,0.8507201660713635,A
1151,0545_c008_00014830_0.jpg,1.0,0.23926878685503974,1.0,A
1152,0545_c009_00014850_0.jpg,0.9986216131064901,0.48702173833417584,0.9986216131064901,A
1153,0545_c010_00015630_0.jpg,0.9981385213190507,0.32533676260085054,0.9981385213190507,A
1154,0545_c011_00015665_0.jpg,0.8291706174537644,0.22720816873148883,0.8291706174537644,A
1155,0545_c016_00010735_0.jpg,0.9591441428854858,0.1612180507301754,0.9591441428854858,A
1156,0546_c001_00016910_0.jpg,0.9826935886503608,0.23994594374855938,0.9826935886503608,A
1157,0546_c002_00017345_0.jpg,0.9986517475320946,0.0524848471007949,0.9986517475320946,A
1158,0546_c003_00020385_0.jpg,0.9980697750651945,0.15305746280977042,0.9980697750651945,A
1159,0546_c004_00020355_0.jpg,0.9957872930853572,0.14783096838144597,0.9957872930853572,A
1160,0546_c005_00021020_0.jpg,0.9958433605798906,0.03759935378169809,0.9958433605798906,A
1161,0546_c006_00019740_0.jpg,0.9963174317446182,0.27364642042318754,0.9963174317446182,A
1162,0546_c007_00021155_0.jpg,0.4730924789075284,0.02102204633811193,0.4730924789075284,A
1163,0546_c008_00020615_0.jpg,0.9845084014809848,0.06878685310575039,0.9845084014809848,A
1164,0546_c009_00020520_0.jpg,0.9978197984227032,0.03359621693726578,0.9978197984227032,A
1165,0546_c010_00019865_0.jpg,0.9977538987412056,0.13452767929394485,0.9977538987412056,A
1166,0546_c011_00019685_0.jpg,0.9931492025731833,0.18959276048838802,0.9931492025731833,A
1167,0546_c012_00016535_0.jpg,0.9707446048767003,0.28415983324707156,0.9707446048767003,A
1168,0546_c013_00016620_0.jpg,0.9988921121055552,0.05872931377462166,0.9988921121055552,A
1169,0546_c015_00014980_0.jpg,0.993599774456795,0.11678804960913461,0.993599774456795,A
1170,0546_c017_00015860_0.jpg,0.9619643095176388,0.22020967664053115,0.9619643095176388,A
1171,0546_c019_00015605_0.jpg,0.9980246268560445,0.1015297796103725,0.9980246268560445,A
1172,0554_c002_00017665_1.jpg,0.9771086136092768,0.049919988996724424,0.9771086136092768,A
1173,0554_c003_00020860_0.jpg,0.973953339208184,0.24217621309105355,0.973953339208184,A
1174,0554_c004_00020845_0.jpg,0.8163137977020822,0.08722479576212616,0.8163137977020822,A
1175,0554_c005_00021555_0.jpg,0.9953175299970733,0.2516028396000408,0.9953175299970733,A
1176,0554_c006_00019865_0.jpg,0.9073678672679986,0.15545759312443244,0.9073678672679986,A
1177,0554_c007_00021690_0.jpg,0.8744665273342755,0.05031679378803424,0.8744665273342755,A
1178,0554_c008_00021085_0.jpg,0.9171094543714745,0.15412279218259678,0.9171094543714745,A
1179,0554_c009_00020995_0.jpg,0.7040109080766418,0.023495990999869727,0.7040109080766418,A
1180,0554_c010_00020055_0.jpg,0.9791404129498187,0.2644207351829252,0.9791404129498187,A
1181,0554_c011_00019790_0.jpg,0.860892600927689,0.1279506845957907,0.860892600927689,A
1182,0566_c001_00036440_0.jpg,1.0,0.3986368943839597,1.0,A
1183,0566_c012_00036890_1.jpg,1.0,0.6752045690635273,1.0,A
1184,0566_c013_00036785_1.jpg,1.0,0.5667484535064748,1.0,A
1185,0566_c014_00038560_0.jpg,0.9982558139534884,0.5118737327068212,0.9982558139534884,A
1186,0566_c015_00038395_0.jpg,1.0,0.5707209095584684,1.0,A
1187,0566_c016_00039570_0.jpg,1.0,0.6433853389457146,1.0,A
1188,0566_c017_00037645_1.jpg,0.9967391304347826,0.4736782279599911,0.9967391304347826,A
1189,0566_c019_00037925_0.jpg,1.0,0.5629332569997694,1.0,A
1190,0569_c001_00088525_0.jpg,1.0,0.016309576972151504,1.0,A
1191,0569_c012_00087820_0.jpg,1.0,0.2497051412099584,1.0,A
1192,0569_c013_00087965_0.jpg,1.0,0.2789189932371983,1.0,A
1193,0569_c014_00085520_0.jpg,1.0,0.5845873454408115,1.0,A
1194,0569_c015_00085570_0.jpg,1.0,0.3324310715583316,1.0,A
1195,0569_c016_00085320_0.jpg,1.0,0.23071184823965846,1.0,A
1196,0569_c017_00087040_0.jpg,1.0,0.7108788590801804,1.0,A
1197,0570_c005_00070475_0.jpg,0.8015211858146548,0.023715116053667024,0.8015211858146548,A
1198,0570_c007_00070555_0.jpg,0.9042276936244776,0.07379558991662287,0.9042276936244776,A
1199,0570_c008_00070035_0.jpg,0.9842473246608585,0.5200617400662653,0.9842473246608585,A
1200,0570_c009_00069665_0.jpg,0.6316941470852891,0.36303653955800885,0.6316941470852891,A
1201,0576_c001_00062710_0.jpg,0.8517610250733687,0.08586385100614657,0.8517610250733687,A
1202,0576_c012_00063160_1.jpg,0.9422782757160554,0.1776407074280495,0.9422782757160554,A
1203,0576_c013_00063005_0.jpg,0.7416699148071125,0.0924345462053211,0.7416699148071125,A
1204,0576_c014_00073870_0.jpg,0.9279533434695829,0.26657465405189634,0.9279533434695829,A
1205,0576_c015_00067790_0.jpg,0.9778711100913123,0.23074958552457442,0.9778711100913123,A
1206,0576_c016_00068685_0.jpg,0.9097397787064339,0.1718675084428729,0.9097397787064339,A
1207,0576_c017_00064305_0.jpg,0.8414664253362607,0.19632445056375916,0.8414664253362607,A
1208,0576_c019_00066850_0.jpg,0.8002866016710598,0.2733856030100921,0.8002866016710598,A
1209,0581_c003_00087825_0.jpg,0.7980194975762351,0.8131048398011695,0.8131048398011695,B
1210,0581_c004_00087760_0.jpg,0.27222433653303435,0.8394361350408373,0.8394361350408373,B
1211,0581_c008_00087505_0.jpg,0.640925396888504,0.7536319508831926,0.7536319508831926,B
1212,0581_c009_00087610_0.jpg,0.7810711332315466,0.7892947422695029,0.7892947422695029,B
1213,0582_c001_00026170_0.jpg,0.7852785881874449,0.7817556939072495,0.7852785881874449,A
1214,0582_c002_00026655_0.jpg,0.9743992909569864,0.5803759980732149,0.9743992909569864,A
1215,0582_c003_00030300_0.jpg,0.5907787214460053,0.7792499048656276,0.7792499048656276,B
1216,0582_c004_00030305_0.jpg,0.8012171690678178,0.13056673824536952,0.8012171690678178,A
1217,0582_c006_00028835_0.jpg,0.6590857775474188,0.8190240436170282,0.8190240436170282,B
1218,0582_c010_00028915_0.jpg,0.7611436954005757,0.7735909770786356,0.7735909770786356,B
1219,0582_c011_00028785_0.jpg,0.6441007253074651,0.8534746727813668,0.8534746727813668,B
1220,0582_c012_00024790_0.jpg,0.7962380978213126,0.8107412253950478,0.8107412253950478,B
1221,0582_c013_00024830_0.jpg,0.7954492365551407,0.7481128485802307,0.7954492365551407,A
1222,0582_c014_00023560_0.jpg,0.7661008609160985,0.8092946506086116,0.8092946506086116,B
1223,0582_c015_00023550_0.jpg,0.7542838057709086,0.7308615673272413,0.7542838057709086,A
1224,0582_c016_00023330_0.jpg,0.7559330716352717,0.8161927512951249,0.8161927512951249,B
1225,0582_c017_00024180_1.jpg,0.8254711174583262,0.7521322241368816,0.8254711174583262,A
1226,0582_c019_00023995_0.jpg,0.7906809925901319,0.745217884639674,0.7906809925901319,A
1227,0584_c001_00060130_0.jpg,0.919861163134511,0.15305747939534187,0.919861163134511,A
1228,0584_c012_00060630_0.jpg,0.9918713848610646,0.1544142601736608,0.9918713848610646,A
1229,0584_c013_00060505_0.jpg,0.7471468776323233,0.5867645496631623,0.7471468776323233,A
1230,0584_c014_00062075_0.jpg,0.9399710843074215,0.26140861830569345,0.9399710843074215,A
1231,0584_c015_00061925_0.jpg,0.7256574622179752,0.5754624010604893,0.7256574622179752,A
1232,0584_c016_00062400_0.jpg,0.7780560548480453,0.5828747212835983,0.7780560548480453,A
