idx_in_subset,AP,query_basename,query_path
1320,0.69333,0606_c018_00089190_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0606_c018_00089190_0.jpg
1321,0.779655,0609_c001_00014095_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c001_00014095_0.jpg
1322,0.639157,0609_c002_00043530_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c002_00043530_0.jpg
1323,0.586325,0609_c003_00011260_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c003_00011260_0.jpg
1326,0.626727,0609_c008_00042000_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c008_00042000_1.jpg
1327,0.608417,0609_c009_00042160_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c009_00042160_1.jpg
1328,0.694609,0609_c010_00042940_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c010_00042940_0.jpg
1330,0.635748,0609_c012_00014500_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c012_00014500_0.jpg
1331,0.66995,0609_c013_00014425_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c013_00014425_0.jpg
1332,0.68528,0609_c014_00015585_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c014_00015585_0.jpg
1333,0.70916,0609_c015_00015485_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c015_00015485_0.jpg
1334,0.694811,0609_c016_00015955_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c016_00015955_0.jpg
1335,0.689262,0609_c017_00014915_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c017_00014915_0.jpg
1336,0.620095,0609_c019_00015075_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0609_c019_00015075_0.jpg
1355,0.709859,0612_c002_00088805_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0612_c002_00088805_0.jpg
1359,0.748778,0612_c008_00087235_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0612_c008_00087235_0.jpg
1362,0.780142,0612_c011_00087990_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0612_c011_00087990_1.jpg
1363,0.572657,0614_c014_00089430_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0614_c014_00089430_0.jpg
1364,0.599366,0614_c015_00089245_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0614_c015_00089245_0.jpg
1365,0.663245,0614_c016_00089755_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0614_c016_00089755_0.jpg
1366,0.783941,0614_c017_00087845_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0614_c017_00087845_0.jpg
1367,0.666261,0614_c019_00088090_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0614_c019_00088090_0.jpg
1368,0.407152,0615_c003_00007905_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0615_c003_00007905_0.jpg
1369,0.308706,0615_c004_00007885_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0615_c004_00007885_0.jpg
1370,0.354376,0615_c005_00008845_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0615_c005_00008845_0.jpg
1371,0.356345,0615_c006_00007100_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0615_c006_00007100_0.jpg
1372,0.134375,0615_c007_00008925_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0615_c007_00008925_0.jpg
1373,0.409865,0615_c008_00008285_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0615_c008_00008285_0.jpg
1374,0.495801,0615_c009_00008140_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0615_c009_00008140_0.jpg
1375,0.362634,0615_c010_00007210_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0615_c010_00007210_1.jpg
1376,0.346972,0615_c011_00007000_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0615_c011_00007000_1.jpg
1383,0.57874,0623_c017_00079905_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0623_c017_00079905_0.jpg
1384,0.709406,0623_c018_00080035_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0623_c018_00080035_0.jpg
1388,0.516236,0624_c004_00059130_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0624_c004_00059130_0.jpg
1394,0.411895,0625_c003_00010180_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0625_c003_00010180_0.jpg
1395,0.310876,0625_c005_00010940_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0625_c005_00010940_1.jpg
1396,0.642775,0625_c006_00009630_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0625_c006_00009630_0.jpg
1397,0.265584,0625_c007_00011000_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0625_c007_00011000_0.jpg
1398,0.341571,0625_c008_00010400_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0625_c008_00010400_0.jpg
1399,0.375403,0625_c009_00010295_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0625_c009_00010295_0.jpg
1400,0.412381,0625_c010_00009715_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0625_c010_00009715_0.jpg
1401,0.338296,0625_c011_00009560_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0625_c011_00009560_0.jpg
1407,0.610949,0630_c007_00052030_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0630_c007_00052030_0.jpg
1412,0.563139,0631_c003_00041525_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0631_c003_00041525_0.jpg
1414,0.572317,0631_c006_00040780_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0631_c006_00040780_1.jpg
1415,0.790492,0631_c010_00040965_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0631_c010_00040965_0.jpg
1416,0.651619,0631_c011_00040740_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0631_c011_00040740_0.jpg
1419,0.043777,0634_c004_00056335_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0634_c004_00056335_0.jpg
1420,0.73985,0634_c006_00055670_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0634_c006_00055670_0.jpg
1422,0.739386,0634_c011_00055655_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0634_c011_00055655_0.jpg
1423,0.671984,0642_c014_00020325_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0642_c014_00020325_0.jpg
1424,0.644369,0642_c015_00020330_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0642_c015_00020330_0.jpg
1425,0.604423,0642_c016_00020150_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0642_c016_00020150_0.jpg
1426,0.789194,0642_c017_00021400_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0642_c017_00021400_0.jpg
1427,0.758576,0642_c019_00021100_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0642_c019_00021100_0.jpg
1428,0.529044,0646_c014_00006850_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0646_c014_00006850_0.jpg
1430,0.643621,0646_c016_00006535_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0646_c016_00006535_0.jpg
1431,0.758976,0646_c017_00007895_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0646_c017_00007895_0.jpg
1432,0.250204,0646_c018_00008005_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0646_c018_00008005_0.jpg
1452,0.61873,0654_c002_00020085_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0654_c002_00020085_0.jpg
1453,0.660021,0654_c003_00018715_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0654_c003_00018715_0.jpg
1454,0.715752,0654_c004_00018590_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0654_c004_00018590_0.jpg
1455,0.658922,0654_c005_00052640_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0654_c005_00052640_0.jpg
1457,0.542613,0654_c007_00052785_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0654_c007_00052785_0.jpg
1458,0.450213,0654_c008_00018495_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0654_c008_00018495_0.jpg
1459,0.595438,0654_c009_00018505_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0654_c009_00018505_0.jpg
1460,0.743835,0654_c010_00019215_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0654_c010_00019215_0.jpg
1461,0.685603,0654_c011_00019235_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0654_c011_00019235_0.jpg
1489,0.164384,0662_c003_00004915_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0662_c003_00004915_0.jpg
1490,0.736251,0662_c005_00005645_2.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0662_c005_00005645_2.jpg
1491,0.41533,0662_c007_00005745_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0662_c007_00005745_0.jpg
1492,0.647159,0662_c008_00005120_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0662_c008_00005120_0.jpg
1493,0.674815,0662_c009_00005020_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0662_c009_00005020_0.jpg
1497,0.201597,0663_c004_00037950_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0663_c004_00037950_0.jpg
1533,0.410827,0677_c007_00086065_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0677_c007_00086065_0.jpg
1542,0.751044,0687_c002_00022105_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0687_c002_00022105_0.jpg
1544,0.625139,0687_c004_00019895_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0687_c004_00019895_0.jpg
1545,0.661927,0687_c006_00020390_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0687_c006_00020390_0.jpg
1546,0.609903,0687_c008_00019805_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0687_c008_00019805_0.jpg
1549,0.540983,0687_c011_00020355_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0687_c011_00020355_0.jpg
1555,0.796222,0698_c016_00052920_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0698_c016_00052920_0.jpg
1581,0.797732,0717_c010_00041370_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0717_c010_00041370_0.jpg
1583,0.65497,0720_c001_00073675_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c001_00073675_0.jpg
1584,0.559684,0720_c002_00072140_2.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c002_00072140_2.jpg
1585,0.683729,0720_c003_00069825_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c003_00069825_0.jpg
1586,0.468452,0720_c004_00069710_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c004_00069710_0.jpg
1587,0.575981,0720_c006_00070295_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c006_00070295_0.jpg
1588,0.533458,0720_c008_00069600_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c008_00069600_0.jpg
1589,0.590735,0720_c009_00069690_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c009_00069690_0.jpg
1591,0.531643,0720_c011_00070300_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c011_00070300_0.jpg
1592,0.588843,0720_c012_00074160_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c012_00074160_1.jpg
1593,0.565383,0720_c013_00074015_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c013_00074015_0.jpg
1594,0.506979,0720_c014_00075545_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c014_00075545_0.jpg
1595,0.69479,0720_c015_00075370_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c015_00075370_0.jpg
1596,0.678595,0720_c016_00076365_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c016_00076365_0.jpg
1597,0.505345,0720_c017_00074735_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c017_00074735_0.jpg
1598,0.600656,0720_c019_00074915_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0720_c019_00074915_0.jpg
